Cases,cod_munici,year,epiweek,cons_epiweek,municipality,total_population,Temperature,Rainfall,EVI
83,5250,2013,24,337,EL BAGRE,48914,25.38744526,46.82627018,4344.920308
112,5250,2013,25,338,EL BAGRE,48914,25.56364116,26.17353295,3058.502669
82,5250,2013,26,339,EL BAGRE,48914,25.04330228,36.13017547,3827.733275
106,5250,2013,27,340,EL BAGRE,48914,24.85014723,23.66775831,3582.041726
79,5250,2013,28,341,EL BAGRE,48914,25.2348384,110.7433429,NA
92,5250,2013,29,342,EL BAGRE,48914,25.32610037,17.31706265,3705.290028
81,5250,2013,30,343,EL BAGRE,48914,25.47821661,32.35806483,3477.512341
48,5250,2013,31,344,EL BAGRE,48914,25.08222956,49.52160947,4338.955346
52,5250,2013,32,345,EL BAGRE,48914,24.89163202,84.57026751,3083.126269
37,5250,2013,33,346,EL BAGRE,48914,24.65692142,48.41205996,1967.781209
61,5250,2013,34,347,EL BAGRE,48914,24.6617783,70.90071941,1967.781209
61,5250,2013,35,348,EL BAGRE,48914,24.58117192,61.89715254,3089.845882
53,5250,2013,36,349,EL BAGRE,48914,23.8625712,76.84340793,2009.418349
43,5250,2013,37,350,EL BAGRE,48914,23.90132533,65.53453035,NA
44,5250,2013,38,351,EL BAGRE,48914,25.38782458,63.06473237,2323.852976
63,5250,2013,39,352,EL BAGRE,48914,25.14203007,66.3203355,2597.399787
59,5250,2013,40,353,EL BAGRE,48914,24.14616249,77.85603119,3585.139253
38,5250,2013,41,354,EL BAGRE,48914,24.72236069,34.09270673,3047.588014
37,5250,2013,42,355,EL BAGRE,48914,24.15670786,126.8125868,2537.984605
73,5250,2013,43,356,EL BAGRE,48914,24.37147328,133.9000318,3042.759213
50,5250,2013,44,357,EL BAGRE,48914,24.2331416,84.78718136,NA
32,5250,2013,45,358,EL BAGRE,48914,23.69566199,35.36259555,2016.786938
51,5250,2013,46,359,EL BAGRE,48914,24.73676822,115.2441222,2759.81172
39,5250,2013,47,360,EL BAGRE,48914,24.66755001,37.48329343,2300.405213
18,5250,2013,48,361,EL BAGRE,48914,23.86270748,37.43394219,2065.433486
39,5250,2013,49,362,EL BAGRE,48914,24.28221854,40.12121375,3518.146317
45,5250,2013,50,363,EL BAGRE,48914,24.6368591,40.16399559,3506.957508
29,5250,2013,51,364,EL BAGRE,48914,25.02491658,14.55046748,3726.818514
31,5250,2013,52,365,EL BAGRE,48914,24.66374402,7.793388253,4116.200334
22,5250,2014,1,366,EL BAGRE,49248,26.10986448,8.241959235,NA
72,5250,2014,2,367,EL BAGRE,49248,25.04580804,17.05100399,4709.228626
43,5250,2014,3,368,EL BAGRE,49248,25.60994945,5.052580745,2848.274531
41,5250,2014,4,369,EL BAGRE,49248,25.72686485,20.11481214,4602.845715
41,5250,2014,5,370,EL BAGRE,49248,25.88975064,6.184485973,3903.118825
54,5250,2014,6,371,EL BAGRE,49248,25.92598892,12.88942054,4585.944936
63,5250,2014,7,372,EL BAGRE,49248,26.07641334,17.27011314,3238.908399
39,5250,2014,8,373,EL BAGRE,49248,26.36963047,10.11854971,NA
57,5250,2014,9,374,EL BAGRE,49248,25.70404007,42.92296511,3312.736263
34,5250,2014,10,375,EL BAGRE,49248,24.70755824,33.29447854,3262.638823
54,5250,2014,11,376,EL BAGRE,49248,25.58875235,25.0974712,4158.967894
40,5250,2014,12,377,EL BAGRE,49248,27.52286461,15.07696296,3370.673977
48,5250,2014,13,378,EL BAGRE,49248,26.90141029,86.17104185,3405.632246
51,5250,2014,14,379,EL BAGRE,49248,27.50618298,14.26598532,3554.522769
56,5250,2014,15,380,EL BAGRE,49248,28.10151803,62.66355053,2825.836705
42,5250,2014,16,381,EL BAGRE,49248,26.75483982,76.92354734,2875.230404
66,5250,2014,17,382,EL BAGRE,49248,25.73116508,116.5022669,NA
54,5250,2014,18,383,EL BAGRE,49248,25.87748005,86.55064118,4737.308491
62,5250,2014,19,384,EL BAGRE,49248,25.04250233,138.5375636,3327.015529
68,5250,2014,20,385,EL BAGRE,49248,25.45749344,81.61789399,4083.869763
66,5250,2014,21,386,EL BAGRE,49248,25.28244934,67.95729865,3548.659693
48,5250,2014,22,387,EL BAGRE,49248,25.9343758,78.00979744,4069.649973
35,5250,2014,23,388,EL BAGRE,49248,26.30931083,41.7334844,3799.183176
40,5250,2014,24,389,EL BAGRE,49248,26.17200446,49.58294746,NA
54,5250,2014,25,390,EL BAGRE,49248,26.48370655,44.3249757,2329.386582
39,5250,2014,26,391,EL BAGRE,49248,26.58631729,29.0091491,3126.092328
58,5250,2014,27,392,EL BAGRE,49248,26.3729149,33.15695906,4664.897269
42,5250,2014,28,393,EL BAGRE,49248,26.80488735,39.54369595,3432.074965
48,5250,2014,29,394,EL BAGRE,49248,26.71041861,14.71392922,5007.249978
39,5250,2014,30,395,EL BAGRE,49248,27.94751909,26.76941043,3239.464842
30,5250,2014,31,396,EL BAGRE,49248,27.09429288,42.37100324,3084.63832
30,5250,2014,32,397,EL BAGRE,49248,27.4215011,52.33648991,3562.01609
47,5250,2014,33,398,EL BAGRE,49248,26.89492688,55.27071871,NA
50,5250,2014,34,399,EL BAGRE,49248,25.79935421,92.68814735,4748.981284
48,5250,2014,35,400,EL BAGRE,49248,24.84167449,44.71386218,3670.899615
37,5250,2014,36,401,EL BAGRE,49248,26.29270193,30.91869239,5568.674139
34,5250,2014,37,402,EL BAGRE,49248,25.02226809,72.17309921,3657.573654
38,5250,2014,38,403,EL BAGRE,49248,24.38022307,155.5745992,2063.41487
21,5250,2014,39,404,EL BAGRE,49248,24.24998163,93.73709209,3608.749099
21,5250,2014,40,405,EL BAGRE,49248,25.18591958,26.31913447,NA
23,5250,2014,41,406,EL BAGRE,49248,23.81072882,65.04158758,3106.584122
22,5250,2014,42,407,EL BAGRE,49248,24.02084926,46.68268668,2589.934627
33,5250,2014,43,408,EL BAGRE,49248,24.04706284,26.53343945,3482.565257
18,5250,2014,44,409,EL BAGRE,49248,23.92643474,41.99341797,3392.515998
16,5250,2014,45,410,EL BAGRE,49248,24.88205616,42.05321437,3796.268749
29,5250,2014,46,411,EL BAGRE,49248,23.594871,72.89736705,3146.219969
22,5250,2014,47,412,EL BAGRE,49248,24.56137146,34.92384069,1539.099697
13,5250,2014,48,413,EL BAGRE,49248,24.57794964,61.17387818,2118.379694
21,5250,2014,49,414,EL BAGRE,49248,24.72616685,15.50974362,NA
22,5250,2014,50,415,EL BAGRE,49248,24.05118172,51.46930144,1131.144398
14,5250,2014,51,416,EL BAGRE,49248,24.51298581,12.88098657,2633.653685
22,5250,2014,52,417,EL BAGRE,49248,25.37938994,4.176495802,2582.287653
4,5250,2014,53,418,EL BAGRE,49248,25.98868085,3.998044623,3319.777702
25,5250,2015,1,419,EL BAGRE,49583,25.56132275,0.47830171,3773.685918
19,5250,2015,2,420,EL BAGRE,49583,26.34242638,9.963752529,3539.393176
19,5250,2015,3,421,EL BAGRE,49583,24.97369641,15.04486866,NA
22,5250,2015,4,422,EL BAGRE,49583,26.06397167,10.2636563,3858.392954
20,5250,2015,5,423,EL BAGRE,49583,26.47923578,29.08809707,3858.392954
10,5250,2015,6,424,EL BAGRE,49583,24.91954236,41.00281748,1934.126922
9,5250,2015,7,425,EL BAGRE,49583,27.1803107,8.012165513,3663.154055
8,5250,2015,8,426,EL BAGRE,49583,27.94765369,7.039430029,4671.8138
13,5250,2015,9,427,EL BAGRE,49583,28.32871886,3.506954093,3453.505597
10,5250,2015,10,428,EL BAGRE,49583,29.77483283,3.310898379,3400.417656
16,5250,2015,11,429,EL BAGRE,49583,26.76650671,35.76905147,3744.74726
6,5250,2015,12,430,EL BAGRE,49583,26.49255701,13.78797837,NA
33,5250,2015,13,431,EL BAGRE,49583,25.56527983,168.859833,1526.383313
25,5250,2015,14,432,EL BAGRE,49583,26.50255239,10.26118956,2843.275759
31,5250,2015,15,433,EL BAGRE,49583,25.49402175,37.84634488,4840.581542
21,5250,2015,16,434,EL BAGRE,49583,26.13534488,54.98464424,3552.488763
28,5250,2015,17,435,EL BAGRE,49583,26.15204087,97.68175824,2371.245522
17,5250,2015,18,436,EL BAGRE,49583,26.16016999,34.10392628,4033.24955
32,5250,2015,19,437,EL BAGRE,49583,26.60368191,27.99072993,NA
24,5250,2015,20,438,EL BAGRE,49583,25.53228505,52.85443436,3248.283472
30,5250,2015,21,439,EL BAGRE,49583,24.88833576,125.5745462,967.2779071
44,5250,2015,22,440,EL BAGRE,49583,25.52228888,56.54678457,5708.89027
15,5250,2015,23,441,EL BAGRE,49583,24.83622337,23.35253911,3386.430173
20,5250,2015,24,442,EL BAGRE,49583,26.4334789,26.67055201,1365.933445
21,5250,2015,25,443,EL BAGRE,49583,27.38086485,53.23574428,3533.135118
37,5250,2015,26,444,EL BAGRE,49583,28.52663415,12.75761295,3669.845082
48,5250,2015,27,445,EL BAGRE,49583,26.33270613,33.1362295,3831.260182
18,5250,2015,28,446,EL BAGRE,49583,24.98514271,83.74817537,4166.583008
34,5250,2015,29,447,EL BAGRE,49583,24.84065953,42.32853222,4100.240761
7,5250,2015,30,448,EL BAGRE,49583,25.85014517,25.37179366,2819.848772
28,5250,2015,31,449,EL BAGRE,49583,26.89922534,24.74887328,2819.848772
6,5250,2015,32,450,EL BAGRE,49583,25.4915902,62.34745009,1457.399668
20,5250,2015,33,451,EL BAGRE,49583,25.90456424,38.06575609,2982.932016
46,5250,2015,34,452,EL BAGRE,49583,24.97514204,70.87232203,3892.718959
34,5250,2015,35,453,EL BAGRE,49583,25.40906616,51.39588181,NA
19,5250,2015,36,454,EL BAGRE,49583,25.5655639,77.42875151,3182.155783
29,5250,2015,37,455,EL BAGRE,49583,25.46620319,47.28938318,2139.476544
37,5250,2015,38,456,EL BAGRE,49583,25.14355706,20.27852862,1994.062671
36,5250,2015,39,457,EL BAGRE,49583,24.9609919,54.12544517,1664.221853
13,5250,2015,40,458,EL BAGRE,49583,25.36570223,106.6347905,3973.707124
60,5250,2015,41,459,EL BAGRE,49583,24.29715758,124.1209397,3475.163012
34,5250,2015,42,460,EL BAGRE,49583,24.87303145,70.6554933,4026.540626
32,5250,2015,43,461,EL BAGRE,49583,24.36300358,62.03654029,2622.908191
66,5250,2015,44,462,EL BAGRE,49583,24.07428679,37.19785856,4008.463379
19,5250,2015,45,463,EL BAGRE,49583,24.74238712,54.14218772,3713.205114
32,5250,2015,46,464,EL BAGRE,49583,24.2412128,33.86656605,2264.274081
36,5250,2015,47,465,EL BAGRE,49583,25.08291414,88.78601086,2723.041579
29,5250,2015,48,466,EL BAGRE,49583,25.40360275,30.56339899,2282.443819
28,5250,2015,49,467,EL BAGRE,49583,25.2275307,9.905254601,1923.815355
21,5250,2015,50,468,EL BAGRE,49583,24.96185731,31.17969651,3214.605258
23,5250,2015,51,469,EL BAGRE,49583,25.69555878,4.182505301,NA
24,5250,2015,52,470,EL BAGRE,49583,25.84094387,21.11215477,2835.812711
24,5250,2016,1,471,EL BAGRE,49913,25.47455757,14.25165723,1624.120578
37,5250,2016,2,472,EL BAGRE,49913,25.6549617,5.412898522,3553.335099
27,5250,2016,3,473,EL BAGRE,49913,26.56385115,3.117929043,3502.003495
19,5250,2016,4,474,EL BAGRE,49913,26.66312445,4.107429183,4558.343317
39,5250,2016,5,475,EL BAGRE,49913,27.21503997,3.339949317,2855.807887
14,5250,2016,6,476,EL BAGRE,49913,28.18270878,5.440552527,1943.99328
24,5250,2016,7,477,EL BAGRE,49913,28.23671387,10.35037948,2818.509438
26,5250,2016,8,478,EL BAGRE,49913,27.84653202,14.13684335,NA
33,5250,2016,9,479,EL BAGRE,49913,28.09057183,8.769117687,446.6331261
30,5250,2016,10,480,EL BAGRE,49913,27.98181452,9.895247919,2153.098037
19,5250,2016,11,481,EL BAGRE,49913,28.30440518,27.62889863,692.926046
26,5250,2016,12,482,EL BAGRE,49913,30.01243267,13.72980285,3088.468577
22,5250,2016,13,483,EL BAGRE,49913,28.70928341,79.5235739,460.8346056
32,5250,2016,14,484,EL BAGRE,49913,27.80783376,84.77790384,3198.176524
41,5250,2016,15,485,EL BAGRE,49913,27.07391072,27.54279524,NA
26,5250,2016,16,486,EL BAGRE,49913,27.65563743,93.13830499,3155.313425
18,5250,2016,17,487,EL BAGRE,49913,25.70223023,129.549364,1477.843277
39,5250,2016,18,488,EL BAGRE,49913,25.35334838,82.16535209,2003.857007
65,5250,2016,19,489,EL BAGRE,49913,25.35656993,118.2736076,2535.520633
50,5250,2016,20,490,EL BAGRE,49913,27.01895327,50.15797128,2077.317116
12,5250,2016,21,491,EL BAGRE,49913,26.31130451,29.02721005,3587.519735
28,5250,2016,22,492,EL BAGRE,49913,25.02865053,36.05162787,2565.472857
25,5250,2016,23,493,EL BAGRE,49913,25.52539429,56.61416602,4004.242581
47,5250,2016,24,494,EL BAGRE,49913,25.29038184,38.66087571,NA
21,5250,2016,25,495,EL BAGRE,49913,25.16314791,20.43862203,2357.259606
16,5250,2016,26,496,EL BAGRE,49913,25.42746617,33.08125819,3358.282657
32,5250,2016,27,497,EL BAGRE,49913,25.61348484,57.07382638,2816.646018
34,5250,2016,28,498,EL BAGRE,49913,25.31826655,29.31480467,3657.875836
17,5250,2016,29,499,EL BAGRE,49913,24.90978026,49.93269836,2201.455936
15,5250,2016,30,500,EL BAGRE,49913,24.81671659,37.0877923,3441.908328
9,5250,2016,31,501,EL BAGRE,49913,25.21661368,48.20686171,NA
25,5250,2016,32,502,EL BAGRE,49913,25.24670696,25.26888925,2698.280759
18,5250,2016,33,503,EL BAGRE,49913,25.20160372,24.56279438,-96.76568974
23,5250,2016,34,504,EL BAGRE,49913,25.18984235,64.7750757,3241.083544
22,5250,2016,35,505,EL BAGRE,49913,24.52615256,37.8545427,2794.408693
27,5250,2016,36,506,EL BAGRE,49913,24.52837077,58.23093805,1686.15399
19,5250,2016,37,507,EL BAGRE,49913,24.53562612,109.819333,2812.854341
11,5250,2016,38,508,EL BAGRE,49913,24.59342199,35.83105564,1055.886114
16,5250,2016,39,509,EL BAGRE,49913,24.92603884,65.98462641,2677.773179
14,5250,2016,40,510,EL BAGRE,49913,24.63942666,92.26557057,NA
18,5250,2016,41,511,EL BAGRE,49913,24.12644582,101.0970647,2568.983161
10,5250,2016,42,512,EL BAGRE,49913,24.54665775,27.45340992,3360.817025
12,5250,2016,43,513,EL BAGRE,49913,24.15505886,73.58236696,2903.54568
10,5250,2016,44,514,EL BAGRE,49913,24.26166879,38.53079284,2046.422497
30,5250,2016,45,515,EL BAGRE,49913,24.38410076,31.12735533,4615.824717
21,5250,2016,46,516,EL BAGRE,49913,23.84967653,20.38186475,3716.508138
10,5250,2016,47,517,EL BAGRE,49913,24.29360724,32.11012851,NA
17,5250,2016,48,518,EL BAGRE,49913,24.38628482,39.08843785,1017.55099
15,5250,2016,49,519,EL BAGRE,49913,24.08202117,43.90587595,3575.570762
8,5250,2016,50,520,EL BAGRE,49913,25.0928902,13.83699882,1318.348278
12,5250,2016,51,521,EL BAGRE,49913,24.43491779,33.71887876,3370.025886
30,5250,2016,52,522,EL BAGRE,49913,24.43821717,15.60506486,2903.72768
22,5250,2017,1,523,EL BAGRE,50242,25.0204564,8.16,3748.469488
14,5250,2017,2,524,EL BAGRE,50242,23.77118323,10.17606398,1433.175434
5,5250,2017,3,525,EL BAGRE,50242,23.71866396,6.18,4476.983246
13,5250,2017,4,526,EL BAGRE,50242,24.01272933,5.23,NA
8,5250,2017,5,527,EL BAGRE,50242,25.60350522,16.32546231,1268.13811
13,5250,2017,6,528,EL BAGRE,50242,26.41543219,6.84,3575.558879
17,5250,2017,7,529,EL BAGRE,50242,25.38791079,5.84,5198.810105
9,5250,2017,8,530,EL BAGRE,50242,25.28875322,4.85,3505.830532
14,5250,2017,9,531,EL BAGRE,50242,26.18546905,12.18982852,2274.191514
23,5250,2017,10,532,EL BAGRE,50242,25.99041958,19.76439159,3009.86904
12,5250,2017,11,533,EL BAGRE,50242,25.14598357,58.99041411,NA
14,5250,2017,12,534,EL BAGRE,50242,24.76204419,25.42426963,4338.144886
17,5250,2017,13,535,EL BAGRE,50242,24.90893322,67.70530659,2845.091031
12,5250,2017,14,536,EL BAGRE,50242,26.97747615,10.08518568,4502.405015
9,5250,2017,15,537,EL BAGRE,50242,25.07463947,26.60553603,3420.924567
9,5250,2017,16,538,EL BAGRE,50242,24.7308537,66.32429018,4074.459519
17,5250,2017,17,539,EL BAGRE,50242,25.21021383,54.92903551,1965.908124
25,5250,2017,18,540,EL BAGRE,50242,24.60288566,143.2728703,3795.255296
27,5250,2017,19,541,EL BAGRE,50242,24.11982207,34.70879115,4094.197849
27,5250,2017,20,542,EL BAGRE,50242,24.94418114,66.75684007,NA
21,5250,2017,21,543,EL BAGRE,50242,25.3541468,64.16341528,5393.306831
30,5250,2017,22,544,EL BAGRE,50242,25.21728822,29.36631911,3772.732509
33,5250,2017,23,545,EL BAGRE,50242,25.27589177,28.93284486,4305.570494
18,5250,2017,24,546,EL BAGRE,50242,24.34762014,42.1062147,3666.13964
17,5250,2017,25,547,EL BAGRE,50242,24.2710763,87.74007612,3678.139133
32,5250,2017,26,548,EL BAGRE,50242,25.0422327,60.23300081,3905.57483
40,5250,2017,27,549,EL BAGRE,50242,25.12228139,28.13448121,NA
30,5250,2017,28,550,EL BAGRE,50242,24.76330216,72.23880627,4408.078182
20,5250,2017,29,551,EL BAGRE,50242,24.61338627,47.87393368,3344.699137
26,5250,2017,30,552,EL BAGRE,50242,25.26888604,31.46604513,3979.593805
22,5250,2017,31,553,EL BAGRE,50242,24.77061906,51.61516496,888.9218047
27,5250,2017,32,554,EL BAGRE,50242,25.01134848,44.12274863,4011.390438
15,5250,2017,33,555,EL BAGRE,50242,24.98717675,77.19315009,1052.337919
21,5250,2017,34,556,EL BAGRE,50242,24.49375875,73.26148177,3982.769704
23,5250,2017,35,557,EL BAGRE,50242,24.79012082,46.91244811,3141.14938
14,5250,2017,36,558,EL BAGRE,50242,24.4866399,42.45490057,NA
21,5250,2017,37,559,EL BAGRE,50242,24.37001107,65.94361545,4845.96214
8,5250,2017,38,560,EL BAGRE,50242,24.66185601,90.06982296,2093.920353
8,5250,2017,39,561,EL BAGRE,50242,24.22197769,36.90241502,2313.51772
7,5250,2017,40,562,EL BAGRE,50242,23.61916629,51.60870951,-43.51580222
19,5250,2017,41,563,EL BAGRE,50242,24.90124284,33.00867169,-9.564372599
14,5250,2017,42,564,EL BAGRE,50242,25.52308286,45.6392184,1169.398436
15,5250,2017,43,565,EL BAGRE,50242,24.22155913,36.64331618,NA
26,5250,2017,44,566,EL BAGRE,50242,24.17900945,33.53003178,4695.78413
22,5250,2017,45,567,EL BAGRE,50242,24.0426853,85.30719608,3862.241622
15,5250,2017,46,568,EL BAGRE,50242,24.15404366,32.15169278,2361.963477
34,5250,2017,47,569,EL BAGRE,50242,24.08735954,25.51659669,3921.081592
31,5250,2017,48,570,EL BAGRE,50242,24.53580701,88.66869749,3952.939948
35,5250,2017,49,571,EL BAGRE,50242,25.03484293,22.0711466,3711.191704
32,5250,2017,50,572,EL BAGRE,50242,24.40519688,20.23527656,4114.463618
22,5250,2017,51,573,EL BAGRE,50242,24.73898917,3.29,3560.697707
21,5250,2017,52,574,EL BAGRE,50242,24.05533212,33.32983611,NA
51,5250,2018,1,575,EL BAGRE,50557,23.75664435,82.91872494,5430.503096
33,5250,2018,2,576,EL BAGRE,50557,23.66920247,59.43630283,1402.388377
38,5250,2018,3,577,EL BAGRE,50557,23.96484144,83.74663828,4424.985498
18,5250,2018,4,578,EL BAGRE,50557,24.83893347,6.99,2353.378757
27,5250,2018,5,579,EL BAGRE,50557,25.56206594,6.17,4846.700411
32,5250,2018,6,580,EL BAGRE,50557,24.9810001,3.41,381.2225948
16,5250,2018,7,581,EL BAGRE,50557,25.10165677,7.12,NA
30,5250,2018,8,582,EL BAGRE,50557,25.12772101,3.08,5002.363753
29,5250,2018,9,583,EL BAGRE,50557,25.01896505,5.09,3492.823893
44,5250,2018,10,584,EL BAGRE,50557,25.63134814,36.36837907,3165.267301
32,5250,2018,11,585,EL BAGRE,50557,26.69222994,75.0098136,4141.362451
21,5250,2018,12,586,EL BAGRE,50557,25.58158736,34.70595678,3514.593141
34,5250,2018,13,587,EL BAGRE,50557,26.44233317,12.87394294,3041.832129
28,5250,2018,14,588,EL BAGRE,50557,24.20791376,67.75941869,3206.041788
34,5250,2018,15,589,EL BAGRE,50557,24.0492271,72.14962673,1623.73493
28,5250,2018,16,590,EL BAGRE,50557,25.08523296,48.37547121,NA
35,5250,2018,17,591,EL BAGRE,50557,25.15599469,23.48492606,2216.144907
27,5250,2018,18,592,EL BAGRE,50557,25.18054404,64.71750026,-622.7667336
45,5250,2018,19,593,EL BAGRE,50557,24.16396283,57.48692228,4073.591021
25,5250,2018,20,594,EL BAGRE,50557,24.41020812,122.280657,1801.660073
39,5250,2018,21,595,EL BAGRE,50557,24.27551863,51.00512941,4050.915894
35,5250,2018,22,596,EL BAGRE,50557,24.69990752,40.4723963,2841.31644
40,5250,2018,23,597,EL BAGRE,50557,25.59054576,16.74024872,NA
23,5250,2018,24,598,EL BAGRE,50557,25.06018454,30.59136647,4350.61511
32,5250,2018,25,599,EL BAGRE,50557,24.62416845,45.91201921,2034.56269
29,5250,2018,26,600,EL BAGRE,50557,24.56652521,21.1673929,2103.59167
30,5250,2018,27,601,EL BAGRE,50557,24.68206277,29.05049386,3710.117072
29,5250,2018,28,602,EL BAGRE,50557,25.20172615,23.2549765,2991.349546
22,5250,2018,29,603,EL BAGRE,50557,25.49640009,12.43615766,3897.655626
21,5250,2018,30,604,EL BAGRE,50557,24.84009075,32.57713593,2878.534744
25,5250,2018,31,605,EL BAGRE,50557,24.38127851,50.62812448,3709.100877
18,5250,2018,32,606,EL BAGRE,50557,25.32447659,17.67152443,NA
18,5250,2018,33,607,EL BAGRE,50557,24.9363524,46.56157684,4911.879519
14,5250,2018,34,608,EL BAGRE,50557,24.65129516,27.09369269,1501.115998
8,5250,2018,35,609,EL BAGRE,50557,25.08952711,29.88500153,5366.122003
15,5250,2018,36,610,EL BAGRE,50557,24.51367443,54.53262755,4051.174652
18,5250,2018,37,611,EL BAGRE,50557,24.03822587,113.9528712,1625.406752
16,5250,2018,38,612,EL BAGRE,50557,25.21886172,43.8806456,3700.184488
10,5250,2018,39,613,EL BAGRE,50557,24.4532541,42.28578417,NA
13,5250,2018,40,614,EL BAGRE,50557,23.99912612,62.78817168,5065.756277
25,5250,2018,41,615,EL BAGRE,50557,23.93002198,39.41446086,3640.58554
21,5250,2018,42,616,EL BAGRE,50557,23.87718057,72.09899871,5066.272183
26,5250,2018,43,617,EL BAGRE,50557,23.95179952,48.28843666,NA
18,5250,2018,44,618,EL BAGRE,50557,24.43261315,77.78334803,4678.439441
19,5250,2018,45,619,EL BAGRE,50557,24.16099352,35.8197149,4361.287117
12,5250,2018,46,620,EL BAGRE,50557,24.74639197,67.77946012,5220.421754
11,5250,2018,47,621,EL BAGRE,50557,24.51197488,175.2025404,4641.45019
16,5250,2018,48,622,EL BAGRE,50557,24.28837263,32.81887883,NA
12,5250,2018,49,623,EL BAGRE,50557,24.45461821,7.16,5962.534459
15,5250,2018,50,624,EL BAGRE,50557,25.24505499,8.28,1232.444431
22,5250,2018,51,625,EL BAGRE,50557,24.87697575,8.16,2080.298439
16,5250,2018,52,626,EL BAGRE,50557,24.9783209,2.97,1409.223897
